,code,outstanding,liquid_assets,totals,totalAssets,growth
323,600719,4.05,21.505499999999998,4.05,663336.882,59.32
324,002568,3.77,92.365,9.31,4958930.095,-17.06
325,000066,24.91,393.57800000000003,29.44,63582194.1,-33.54
326,002433,6.75,65.2725,7.71,6341911.2021,9.0
327,000423,6.54,300.186,6.54,41409149.967,24.79
328,300373,1.8,26.784000000000002,4.72,3608449.104,19.96
329,300492,0.25,8.9225,0.83,1235752.6878,33.79
330,002429,15.89,131.0925,18.11,7768574.385,21.21
331,600461,5.94,74.9628,7.9,9758273.024999999,-38.11
332,002508,7.16,300.72,7.3,26020761.479999997,2.93
333,600531,8.86,159.8344,10.9,15798869.3324,-51.33
334,300233,2.29,56.0363,2.53,5132704.1159,-2.94
335,300357,0.93,31.155,1.62,2221393.375,6.78
336,300272,2.02,34.34,3.32,2954041.21,-22.29
337,601388,20.25,389.8125,20.25,8071118.44,-79.06
338,300379,0.84,60.068400000000004,1.38,13350595.205,-3.79
339,002007,8.04,339.52919999999995,9.3,18859362.2532,-16.48
340,600452,1.6,52.256,1.6,8863327.954999998,39.68
341,002167,4.72,38.7984,6.21,2350656.7134,60.46
342,002428,6.42,112.1574,6.53,3601656.0797999995,-22.61
343,002289,1.47,28.6356,1.87,3890146.6495999997,15.81
344,300230,1.06,31.8,2.52,9545896.8,1.67
345,002460,5.21,232.7828,7.53,15430947.5184,-38.54
346,603898,0.87,22.794,3.0,3659054.272,25.08
347,002755,0.35,13.716499999999998,1.01,2680985.1566999997,10.31
348,300489,0.43,28.195099999999996,0.91,4029132.246,-48.39
349,002280,12.52,368.714,21.77,20380176.891,-61.15
350,002679,1.39,31.0665,1.39,3607026.717,61.39
351,002634,2.54,93.2688,4.61,3898553.9544,-72.3
352,000609,2.66,36.4154,2.98,2950801.0563,34.26
353,000407,6.66,45.3546,8.8,2832404.3721,47.58
354,000737,5.49,27.0657,5.49,1434049.1967,60.24
355,002038,5.67,129.843,6.85,9086680.612,22.97
356,600084,9.98,53.892,11.24,1828210.5000000002,109.26
357,600841,5.22,57.002399999999994,8.67,6153622.6752,34.34
358,002602,5.88,183.5736,10.27,16889832.68,13.81
359,000541,9.75,89.60249999999999,12.72,5654936.0939,10.66
360,600976,1.53,39.9636,1.53,4441688.7608,21.86
361,601069,1.9,36.29,6.36,4900932.03,14.14
362,600797,8.31,111.6864,9.14,5718555.359999999,2.9
363,000049,2.05,74.1485,2.05,15787850.172300002,21.09
364,600658,5.8,53.998000000000005,7.99,7520907.168600001,48.44
365,002171,3.43,48.603100000000005,5.35,3945865.0621,14.18
366,000721,4.36,26.5088,4.99,659671.5488,46.38
367,300204,4.65,107.41500000000002,4.79,5171564.937,-25.06
368,603369,6.81,183.0528,12.55,15402631.3728,-46.95
369,300436,0.56,47.964000000000006,1.42,5301102.0465,-44.3
370,002350,2.18,30.280200000000004,2.28,3056421.1608,47.16
371,002170,6.64,55.443999999999996,8.9,3431267.838,8.74
372,600575,14.23,60.9044,39.08,7411024.37,30.84
373,600527,8.02,48.12,8.02,1034459.8800000001,5.0
374,300288,1.76,67.67200000000001,3.38,5202460.332,-37.24
375,300044,2.36,43.4004,3.42,2982936.5253,-10.93
376,002618,3.65,114.829,3.65,7532091.853,-19.99
377,002689,9.42,72.2514,9.56,2000475.3639,-9.26
378,002312,10.13,266.8242,13.78,14924782.389599998,-69.93
379,300202,4.29,97.2972,5.5,5308903.3284,-10.89
380,002090,1.94,47.956799999999994,2.32,8381900.875199999,-3.16
381,600973,6.63,103.3617,9.05,18359403.7025,-43.17
382,600563,2.25,59.80499999999999,2.25,6090183.698999999,36.19
383,300335,2.62,27.876800000000003,3.62,2659860.7224000003,64.0
384,002259,6.08,62.563199999999995,7.52,4075394.7338999994,-2.04
385,000918,18.04,98.49839999999999,18.04,19134445.785,45.6
386,300456,0.71,76.3676,1.85,16473542.1812,-60.28
387,600884,8.22,215.9394,11.23,36286265.005,-48.12
388,002424,7.32,114.7044,14.11,6232616.1998,16.72
389,300455,0.89,28.48,2.8,2389308.16,-31.66
390,002137,4.75,68.0675,5.76,2809608.1541,-13.96
391,300485,0.84,85.6548,2.4,21438728.5365,-59.64
392,600053,4.34,163.27079999999998,4.34,16515375.247799998,12.28
393,002136,2.13,26.965799999999998,2.15,1196772.7146,40.92
394,000028,2.33,140.8485,4.28,90445872.1335,13.65
395,000650,12.38,83.0698,12.38,2466459.7199,3.87
396,002356,2.4,52.824000000000005,3.1,10135358.7081,15.4
397,300236,1.94,58.8208,1.94,4347956.8264,15.27
398,002102,12.08,164.77120000000002,25.31,6536137.96,-62.68
399,600351,6.92,70.72240000000001,7.87,3981476.9400000004,-9.0
400,300066,9.38,147.8288,10.4,2711132.2816,-59.58
401,300394,0.68,56.31080000000001,1.86,6390733.3944999995,-62.93
402,002028,5.74,68.07639999999999,7.55,7273282.931799999,17.71
403,002211,2.66,17.29,4.32,654542.265,74.15
404,300093,2.15,63.360499999999995,2.16,3764595.6404,-25.92
405,600818,2.38,85.67999999999999,3.21,3532739.4,-17.17
406,600548,14.33,117.50599999999999,21.81,26067631.9,8.9
407,603006,0.69,26.1855,1.93,4140100.9815000007,-12.6
408,000917,10.62,301.077,14.18,60781570.7625,-50.44
409,600664,24.93,227.36159999999998,25.41,12933400.319999998,-8.0
410,600249,4.5,26.64,5.5,2116822.7471999996,107.94
411,000952,2.52,50.9292,2.52,3306411.9817,2.72
412,000677,8.64,48.384,8.64,472513.832,11.79
413,002537,3.0,54.75,5.69,20270945.6875,63.45
414,000958,3.33,44.8218,5.51,6856048.3236,7.21
415,300158,2.86,45.474,5.2,10979065.275,28.49
416,300451,1.09,202.84900000000002,2.43,16997942.248,-80.94
417,002513,2.13,36.4869,3.4,7180374.5627999995,-10.04
418,300199,5.59,89.10459999999999,9.18,7200290.2364,10.54
419,002255,4.42,33.813,6.21,2671608.8115,23.66
420,002250,5.51,75.2666,9.05,7929650.49,18.59
421,300005,3.49,79.5022,5.94,8227115.228200001,-36.3
422,300074,4.35,40.803,5.36,1187718.2996,-4.48
423,000610,2.35,32.007,2.37,1855092.4871999999,3.6
424,600666,4.97,178.87030000000001,7.67,21426185.4681,-22.03
425,002099,8.15,164.2225,16.23,13732265.299999999,-59.6
426,002473,1.58,32.785000000000004,1.6,937919.2975,14.27
427,300002,11.03,90.88719999999999,19.61,5540432.294400001,14.32
428,300231,2.67,49.6353,3.43,1751120.7428,-10.17
429,000036,11.28,84.9384,11.42,7329157.053900001,11.95
430,300170,6.48,84.888,8.62,3224511.945,-12.52
431,002056,8.22,165.3042,8.22,11066741.741799999,-29.84
432,002371,1.64,49.1344,4.58,19925849.23,-7.38
433,300475,0.61,13.5908,2.0,3088056.7932,7.32
434,300387,0.66,14.2956,1.25,1896344.4798,30.89
435,603222,1.13,25.99,3.2,2050166.64,-32.7
436,300476,1.7,67.60900000000001,3.75,9563110.505700001,-46.69
437,603009,0.36,11.5524,1.31,5670445.479600001,96.1
438,002091,5.32,91.07840000000002,10.01,7226260.5792,-20.91
439,603338,0.46,18.6484,1.63,5429767.8724,16.58
440,300483,0.32,13.7344,0.61,1816507.452,11.86
441,002743,1.15,27.4275,3.41,12682376.068500003,-38.66
442,000752,2.64,44.77440000000001,2.64,2443441.7856,-1.0
443,002653,4.52,67.8,10.8,5119669.65,6.0
444,603223,0.79,20.1055,1.2,2384758.4014999997,26.88
445,300444,0.99,19.107,2.83,3205333.964,12.33
446,300487,0.33,13.9326,0.81,3543157.286,19.66
447,600613,4.79,62.5574,5.34,3617840.8446,6.89
448,600535,10.33,347.6045,10.8,53422294.137499996,13.55
449,002662,6.14,94.0034,7.5,12846381.857800001,12.48
450,600571,4.2,288.33000000000004,4.4,11068398.9965,-71.61
451,002256,12.53,178.92839999999998,18.85,4644216.1416,-55.39
452,300261,5.15,83.224,5.37,3049142.9744,-41.15
453,300253,6.0,179.28,8.4,9053835.1164,-36.58
454,300482,1.06,94.9654,1.76,8287900.123900001,-22.52
455,601012,17.56,190.87719999999996,19.96,17434113.0975,31.0
456,000881,3.08,55.3784,10.56,8217231.4668,44.66
457,601958,32.27,212.01390000000004,32.27,10354388.985000001,26.18
458,300147,6.6,99.72599999999998,6.61,11443430.065,-19.66
459,601137,4.3,101.48,6.27,10452057.916000001,-39.24
460,000596,3.84,102.68159999999999,5.04,23906661.420599997,95.62
461,300184,2.87,36.477700000000006,4.2,2213843.9417,16.05
462,300254,1.37,31.236000000000004,2.08,3172066.6440000003,-18.55
463,000762,4.76,88.8692,5.21,5485370.3422,-2.68
464,300026,22.35,297.702,30.11,9674606.509200001,-59.68
465,000037,3.39,22.9503,6.03,3059079.2693,66.62
466,000967,4.45,80.0555,7.27,10488183.4925,-16.9
467,601877,13.19,271.8459,18.82,25192260.0468,-1.8
468,000046,50.93,510.82789999999994,51.96,145228191.42999998,-5.38
469,002004,15.33,145.635,20.35,22362358.75,-9.47
470,000078,18.44,294.4868,26.48,23489065.3486,-59.17
471,300039,6.16,59.320800000000006,8.29,2468477.6415,6.96
472,300014,4.1,87.166,4.27,7772191.043800001,46.75
473,002047,12.63,118.46940000000002,12.63,7738381.624400001,1.81
474,300069,0.84,25.2,1.17,2348381.4000000004,20.77
475,000973,9.67,92.25179999999999,9.67,4779686.057399999,-21.59
476,601996,4.69,49.10430000000001,4.69,2218574.3634,10.89
477,300324,5.79,222.97289999999998,11.49,10047269.397699999,-48.27
478,600216,9.36,122.9904,9.63,11105294.783400001,-7.23
479,002103,2.63,87.579,4.58,8640814.203,-52.97
480,300352,3.78,135.891,5.8,3554225.8695,-52.04
481,002748,0.74,20.2834,2.4,3123042.4987000003,-15.25
482,000030,12.47,97.76480000000001,12.93,6811259.7392,10.97
483,600267,9.66,113.6016,9.66,23557439.488799997,16.67
484,600160,18.11,188.344,21.12,12588300.4,14.04
485,000990,2.97,81.49680000000001,12.53,13835534.4736,-42.64
486,002780,0.37,31.930999999999997,0.67,3795743.256,-29.21
487,600870,5.23,41.9969,5.23,27006.335399999996,19.3
488,600456,4.3,59.727,4.3,9577574.3391,44.2
489,002468,3.32,119.81880000000001,15.31,5552177.9904000005,-23.66
490,600817,1.56,17.0664,1.61,370198.11299999995,59.32
491,002478,3.02,39.1694,4.0,4863126.2727,5.4
492,600815,9.59,51.786,9.59,5451422.2020000005,39.81
493,002298,3.92,53.821600000000004,7.04,8366547.125,-3.06
494,002183,20.98,532.8919999999999,20.99,96338301.1,-56.81
495,002161,6.98,98.9764,7.4,2942761.929,-25.04
496,600392,9.41,98.1463,9.41,2483666.3831,25.5
497,002668,1.21,71.7409,1.65,27762675.9025,11.32
498,600650,3.91,138.49220000000003,5.52,15739415.029800002,-32.95
499,002407,5.26,334.536,6.28,30767545.584000003,-55.08
500,600630,4.25,75.1825,4.25,4817329.124600001,-8.93
501,300297,6.46,109.2386,11.75,9905734.265,-24.54
502,000585,6.09,43.1781,8.73,311151.95269999997,24.26
503,002649,1.35,51.489000000000004,1.77,9941879.427,-0.55
504,300055,6.39,117.2565,8.65,13530045.6865,-12.04
505,300273,5.59,127.5638,7.88,9549727.063800002,-28.83
506,002778,0.45,17.4915,0.89,2850828.8055,4.99
507,002540,7.05,49.632,10.4,2212063.04,13.92
508,300053,4.54,199.76,6.23,6785264.64,-70.95
509,002471,12.58,83.90859999999999,12.68,5723869.7046,-9.3
510,002594,8.4,439.74,27.28,701093762.85,-4.55
511,002073,6.26,70.6754,9.39,9312406.230099998,-6.2
512,300248,1.84,51.483200000000004,3.25,3888018.2589999996,-22.8
513,002733,1.17,24.956099999999996,3.5,6897743.392499999,-9.19
514,600521,10.24,258.2528,10.43,16825994.361799996,-16.57
515,300491,0.28,16.5984,0.81,2909579.7744000005,15.37
516,600692,2.55,28.4835,3.52,2617390.3674,73.59
517,002550,8.14,128.36780000000002,12.8,4517727.939300001,-56.12
518,002065,13.68,376.6104,15.7,33163852.8989,-24.74
519,000735,8.79,60.91469999999999,11.52,4082524.5384,3.9
520,603168,1.01,34.925799999999995,1.77,5341502.7484,17.73
521,002365,1.54,22.2068,1.96,1783998.7074,51.53
522,600007,10.07,137.959,10.07,14762938.475,37.15
523,300185,27.13,173.08939999999998,32.68,5855826.792199999,-49.69
524,300334,2.75,54.037499999999994,2.76,4137314.1809999994,-11.91
525,600031,75.94,371.34659999999997,76.58,29358442.634999998,52.15
526,600715,4.49,169.94650000000001,16.49,22898050.533500005,-41.45
527,300246,1.08,31.644000000000002,1.46,1973059.9489999998,11.98
528,000035,8.12,130.732,12.39,8638029.316000002,-55.03
529,002716,3.1,32.24,5.03,8212831.9520000005,110.77
530,002709,1.79,111.2843,3.25,13239363.8574,-18.96
531,600338,1.58,25.2326,6.53,2582864.9907,95.68
532,600843,3.05,39.223,5.49,4555386.997599999,38.96
533,600480,3.62,55.6394,4.51,14907549.438099999,14.9
534,601888,9.76,405.6256,9.76,72688325.71000001,11.43
535,002074,4.72,133.0568,8.78,25651747.874700002,9.19
536,300196,1.07,36.6903,2.12,10504972.9575,3.44
537,600052,8.72,69.32400000000001,8.72,4234918.8105,-17.23
538,600276,23.44,1078.4744,23.47,62721073.552499995,8.59
539,600792,9.9,53.85600000000001,9.9,3049654.1536,10.11
540,002035,3.2,49.28,3.64,5004410.026000001,86.69
541,600802,3.82,24.83,3.82,3024262.085,119.54
542,600781,1.78,32.9656,1.78,2401636.0044,-1.19
543,002397,3.31,22.805899999999998,6.78,1463470.1055,31.79
544,600506,1.48,26.27,1.48,551003.3099999999,38.76
545,300497,0.57,45.8109,1.12,9717932.1204,-15.83
546,300333,3.31,82.2535,3.36,2200932.4435,-38.35
547,000661,1.7,176.59599999999998,1.7,61527974.41280001,5.66
548,002276,9.26,210.5724,9.39,11375274.315599998,-34.43
549,300190,3.31,72.2242,4.08,9434118.983800001,-25.94
550,002048,4.61,58.915800000000004,5.3,13823824.136399997,68.15
551,002659,3.11,80.3624,4.99,10025441.959999999,-36.69
552,000971,2.43,70.5429,5.11,10353664.7491,-16.53
553,002133,6.02,33.711999999999996,7.74,4452005.936,33.21
554,002777,0.24,19.377599999999997,0.8,8094821.2312,-1.21
555,300127,2.21,29.171999999999997,3.23,1493663.9519999998,43.11
556,300300,2.59,68.894,4.59,8319067.806,-22.56
557,600482,5.24,183.87160000000003,17.39,144474320.04500002,-6.18
558,300299,1.79,29.0517,3.8,2722776.2862,22.74
559,002758,0.79,61.857,1.4,7598232.0,-65.66
560,002172,5.53,64.9775,7.33,4731612.67,-7.49
561,002420,3.89,30.1475,4.01,3191854.7049999996,25.94
562,300180,3.0,40.17,4.75,4553110.5607,94.92
563,600543,3.21,28.215899999999998,3.21,1127981.7603,66.55
564,000692,5.33,26.3302,5.33,2144624.1336000003,35.02
565,002020,4.52,119.46359999999999,6.39,8220500.698799999,-55.85
566,002094,3.22,50.0388,3.77,4480575.3174,73.75
567,000790,4.3,40.506,4.31,787893.981,29.83
568,000698,4.32,27.864000000000004,8.2,6329514.838500001,34.73
569,600193,4.25,37.655,4.25,404721.43319999997,12.3
570,600420,2.88,88.3872,2.88,12962392.2846,2.41
571,002455,2.99,22.0961,4.74,1399150.178,81.33
572,603808,0.83,39.508,2.48,11091931.452,-39.94
573,300280,1.28,30.080000000000002,1.28,1983541.0,25.57
574,600329,5.66,98.9934,7.69,10853556.0969,8.92
575,300176,1.07,19.1102,1.07,3244822.1242,145.24
576,600587,4.03,110.05930000000001,4.06,29461184.940299995,-10.51
577,300417,0.28,19.1632,0.82,2736481.006,-37.86
578,000566,9.89,204.62410000000003,13.36,18494566.0997,-32.38
579,300405,0.34,13.685,0.78,7000783.93,8.84
580,000926,9.48,116.13000000000001,9.49,53180177.75,0.0
581,300036,3.05,105.8655,4.5,6718717.512,-52.95
582,600698,4.31,20.127699999999997,9.72,623095.3571,160.6
583,300396,0.47,16.0975,1.53,6344616.2475,5.99
584,300263,4.88,75.884,8.82,5408466.959000001,-53.83
585,600998,14.42,279.1712,16.47,72793459.64,5.48
586,002176,11.62,146.41199999999998,14.69,11385380.538,-11.03
587,600836,6.53,158.41780000000003,6.63,7937318.629400001,-56.35
588,600854,5.19,28.700700000000005,5.19,1294611.4335,47.74
589,300380,0.6,27.246,1.37,2626960.3262,-24.49
590,002491,11.16,110.2608,11.92,6289346.772800001,66.8
591,300437,0.79,55.67920000000001,2.18,9822464.2296,-68.39
592,002022,3.8,71.592,5.13,4171803.372,6.95
593,300363,4.22,96.1316,4.25,5999706.6468,-16.29
594,300318,3.83,57.335100000000004,8.21,3163728.5127000003,-43.15
595,002725,0.68,11.968000000000002,1.6,1772659.8560000001,29.09
596,600222,5.19,36.330000000000005,5.74,1920884.0,17.0
597,002693,4.03,41.3478,4.05,1351672.4070000001,-0.1
598,300388,1.46,35.4634,3.06,12088448.264899999,-9.51
599,600997,12.35,58.909499999999994,15.88,9925487.549999999,56.6
600,300293,2.68,71.4488,2.7,2334879.0676,-38.48
601,002768,0.87,66.1461,2.4,11521843.181400001,-67.67
602,000719,6.67,133.0665,10.23,20255551.805999998,-37.19
603,300344,1.38,11.702399999999999,2.41,1172130.8704000001,77.95
604,000409,3.58,29.2128,4.73,5182123.790399999,48.9
605,000809,8.25,33.5775,8.25,2646405.0866,28.01
606,002046,3.41,39.1809,3.54,2522779.9041,24.72
607,600671,1.22,24.5586,1.22,598479.9974999999,48.68
608,002079,7.26,57.499199999999995,7.28,1372827.2184,15.28
609,000919,5.03,58.851,5.04,4557433.725,18.46
610,600258,2.31,54.816300000000005,6.8,41057023.0875,4.51
611,300101,5.49,122.31720000000001,5.56,2531528.4608,-18.18
612,002600,5.13,41.5017,11.77,9705241.31,40.91
613,300445,0.41,16.4656,1.66,1760573.4368,-35.01
614,300108,3.31,39.6869,6.36,3018997.1108000004,-26.11
615,300229,4.28,94.80199999999999,4.72,4233569.369999999,-23.88
616,300227,1.01,32.673500000000004,1.37,2175713.1604999998,-26.52
617,600366,5.29,95.48450000000001,5.57,10508504.7715,9.31
618,603368,0.57,33.5787,1.42,33736033.8825,28.7
619,002071,3.21,93.09,5.25,8179372.86,-57.0
620,600112,5.09,50.1874,5.09,2697336.9974,8.62
621,002660,1.92,23.4816,2.77,2556811.8718000003,8.75
622,002415,48.38,1383.1842000000001,61.55,104337260.88,0.66
623,000792,18.33,318.20879999999994,18.57,140567921.48,7.89
624,603118,1.23,35.0673,3.56,20372109.306300003,25.08
625,300358,1.47,38.0583,4.46,7115004.880799999,-38.05
626,000970,10.65,107.2455,10.65,5520834.0983,35.95
627,300009,3.43,93.6733,5.48,5108504.0027,-23.84
628,002718,0.59,24.9452,0.88,4614803.2308,56.6
629,000063,33.9,532.2299999999999,41.54,208289121.1,-1.15
630,002219,7.19,202.758,18.65,14936170.607999997,-53.37
631,600060,13.08,168.4704,13.08,28160532.540000003,46.51
632,000929,1.86,31.936200000000007,1.86,2772177.0273,1.22
633,002060,6.01,38.1034,6.01,9877162.08,28.08
634,002189,1.99,59.182599999999994,1.99,2594111.9464,-20.31
635,002767,0.38,12.4868,1.5,2468841.7918000002,11.53
636,000695,2.22,33.9438,2.22,1572651.4209999999,0.2
637,600685,5.49,131.32080000000002,14.14,121788369.04,43.48
638,300219,5.36,123.81600000000002,6.71,7640717.7,-46.49
639,601339,15.0,80.4,15.0,5772160.5768,20.15
640,300435,0.82,51.168,2.45,6494265.648,-70.77
641,000606,4.69,54.4978,7.66,3366786.4691999997,-1.89
642,000591,2.41,39.066100000000006,13.67,47332867.695,-17.77
643,300179,3.25,26.064999999999998,4.78,678369.1336,-2.49
644,002405,10.08,373.968,10.67,14131274.248000002,-50.05
645,002122,10.92,66.8304,11.88,4201472.1672,76.96
646,300156,6.55,253.2885,10.1,20054099.9727,-25.83
647,601168,23.83,177.2952,23.83,22135127.16,5.24
648,300428,0.62,40.3,2.42,4483310.0,-58.23
649,300412,0.39,12.9792,1.3,3105648.0,-2.79
650,000687,5.31,92.02229999999999,7.57,4724029.5847,-10.16
651,000150,3.54,83.2608,4.48,13811921.491200002,23.94
652,600419,0.89,21.3155,1.04,2736856.7915,129.23
653,600370,7.97,94.046,7.97,1987294.286,-46.86
654,600088,3.31,60.6392,3.31,2563056.1192,12.55
655,601166,190.52,2810.17,190.52,8579932928.0,14.44
656,300424,0.69,36.4389,1.33,5479553.9818,-1.06
657,300260,0.5,11.92,1.0,2322057.72,36.45
658,300255,5.98,84.73660000000001,9.35,4395043.4346,-45.02
659,002275,5.32,81.662,5.9,4147660.7184999995,21.56
660,002283,11.2,216.16,11.2,9479114.133,-58.7
661,000957,4.77,91.107,5.93,22388931.758,-18.38
662,300277,3.34,89.84599999999999,3.35,1761308.704,-54.01
663,300420,0.92,55.108000000000004,2.43,8960029.487,-58.3
664,600691,17.56,55.8408,17.57,12681196.05,21.07
665,603021,0.64,23.4496,1.23,10041195.297600001,23.96
666,600626,7.1,79.946,7.1,5846232.4234,9.41
667,603088,0.25,8.055,0.8,2080737.3131999997,59.96
668,600806,3.9,39.779999999999994,5.31,2711332.4819999994,-19.71
669,601113,6.4,53.760000000000005,8.33,3677502.444,22.62
670,300099,3.79,71.9342,6.6,1717627.5558000002,-34.77
671,300410,0.53,36.7926,1.91,9927659.094600001,-37.91
672,600138,7.03,130.8283,7.24,19751765.3725,13.76
673,002376,5.72,80.2516,6.31,5229311.5468,-4.56
674,300346,1.27,28.9052,1.61,2912053.9188,18.28
675,600489,34.51,336.47249999999997,34.51,38713123.3125,28.21
676,600751,19.71,126.93240000000002,28.99,9082139.6372,27.17
677,601107,21.63,92.36009999999999,30.58,14764819.877499998,20.61
678,300408,9.79,296.1475,17.28,16618635.495000001,-39.17
679,600373,12.82,214.4786,13.78,31800333.810000002,23.43
680,300207,7.2,152.496,12.93,15036741.0,-45.28
681,600497,33.35,285.47600000000006,43.1,30013510.700000003,-5.61
682,000948,2.46,40.1964,2.47,3954630.8198,1.16
683,002400,10.97,251.65180000000004,13.41,22414413.1722,-39.89
684,002532,2.3,26.863999999999997,3.21,2272084.12,20.55
685,601005,38.98,191.78159999999997,44.36,18390175.259999998,-48.78
686,601566,5.75,79.35000000000001,5.75,7369711.428000001,20.22
687,300404,0.65,20.618,1.33,1635429.276,-2.74
688,603866,0.59,18.2015,4.5,7120118.917,38.09
689,002165,5.28,42.5568,6.02,1847738.4770000002,0.25
690,600713,6.94,49.690400000000004,8.97,10684470.620000001,15.78
691,002383,1.29,36.8553,2.44,13683211.233800001,73.61
692,002273,6.1,209.22999999999996,6.63,10850415.009,-35.69
693,600979,7.18,58.0862,9.48,6222145.9321,-2.1
694,603116,1.81,37.9195,4.09,8520710.0465,-0.24
695,300392,1.61,64.72200000000001,3.84,6752307.1680000005,-62.19
696,002267,11.12,104.4168,11.12,9843360.3741,3.3
697,300423,0.45,16.812,1.08,2172231.0728,-13.3
698,002379,6.76,29.2708,9.26,816831.2479000001,85.68
699,300296,4.0,82.8,8.14,16939749.366,63.96
700,002270,2.07,27.9657,5.06,2828364.9744,4.96
701,603936,0.56,21.285600000000002,1.67,6940372.853399999,-21.63
702,300367,3.94,304.365,8.55,31303556.317500003,-74.06
703,002776,0.75,44.64,2.4,8831557.363200001,-54.27
704,300443,0.57,135.6771,1.19,37834830.4152,-77.15
705,600890,5.79,47.8254,5.79,288923.8968,36.44
706,002360,2.44,26.4252,3.92,1514361.2826,8.49
707,002554,6.0,59.46,10.71,4130173.6548,-14.33
708,002470,27.09,443.4633,31.4,25131817.4125,-51.8
709,002657,2.08,101.1296,3.38,16914835.7664,-20.16
710,300364,1.37,154.1935,2.85,31919436.614000004,-66.88
711,600446,7.52,246.65599999999998,8.35,9615818.231999999,-28.66
712,600876,2.5,63.625,5.27,3272591.577,0.63
713,601199,9.35,143.3355,9.35,6775972.0623,-46.51
714,002335,1.86,74.90220000000001,2.71,19352879.6843,6.53
715,603566,1.62,71.0046,3.24,7023700.521000001,-41.75
716,600812,13.79,91.9793,16.31,10809731.364599999,-4.95
717,600395,16.55,149.77750000000003,16.55,9756386.4375,-3.87
718,300322,3.62,52.055600000000005,4.08,3177488.204,18.57
719,300321,0.82,49.1098,0.89,3975300.563,-44.65
720,600439,9.43,43.8495,9.43,1983096.2415000002,80.0
721,600875,19.97,272.3908,23.37,119197627.56,-20.89
722,002333,4.85,105.00249999999998,5.03,3816580.4255,-20.74
723,002695,4.53,138.16500000000002,5.0,5859218.359999999,-15.28
724,002125,2.23,36.5274,3.46,3405577.1021999996,-22.22
725,002633,0.87,25.812900000000003,1.5,1827888.8877,-26.69
726,300319,1.45,48.7925,2.34,7814553.2965,16.76
727,002772,1.58,55.537,3.73,9756189.008,-44.52
728,600869,20.42,168.8734,22.19,12080242.310099998,-2.3
729,002328,3.25,26.877499999999998,4.48,3233295.0225,29.14
730,600828,5.7,53.181000000000004,17.32,14930442.1275,-7.5
731,002445,6.35,136.779,8.11,13651338.5952,-26.0
732,300030,2.53,34.5345,3.09,1972951.344,-3.74
733,002462,2.39,104.96880000000002,2.51,31485405.175200004,-16.05
734,300315,19.36,218.57439999999997,27.71,11522157.737699999,-21.7
735,000717,24.2,145.684,24.2,9608683.817599999,-2.82
736,600859,6.02,129.24939999999998,7.76,36606366.1025,-24.17
737,002327,4.73,39.8739,8.52,2616318.4458,7.35
738,600635,24.19,152.1551,29.52,10309146.46,1.59
739,300200,2.03,34.692699999999995,2.14,1439477.8825,2.17
740,600518,43.97,567.213,49.47,68378997.75,36.12
741,300018,3.31,83.6106,4.81,3856279.5048000007,-55.03
742,300313,1.82,23.2414,1.97,1243953.5385999999,44.87
743,600855,3.3,135.46499999999997,3.32,7121338.8115,-29.62
744,002316,3.15,36.162,3.93,2183000.1788,18.9
745,002278,2.97,50.9355,3.64,2854230.596,1.87
746,600620,6.87,95.90520000000001,6.87,4970175.728800001,3.58
747,002196,1.49,35.7749,2.65,6726466.8072,-8.16
748,300309,3.13,40.3144,4.84,3633955.2144000004,94.72
749,600704,8.92,100.796,28.71,94999326.0,0.8
750,600851,7.38,80.7372,12.07,6186012.06,9.05
751,300323,6.75,69.66,8.36,6518290.639200001,14.83
752,002299,9.0,189.99,11.11,23132282.6918,-11.94
753,600217,6.92,59.858000000000004,13.42,2933179.6215,4.05
754,300470,0.61,47.1774,1.07,7503893.391600001,-46.26
755,002076,2.12,32.966,3.67,2434037.146,-14.6
756,300308,2.15,33.54,2.16,975739.9079999999,75.13
757,600889,3.07,36.0418,3.07,2500099.918,21.98
758,600847,1.53,49.250699999999995,1.53,2665810.9872,-33.49
759,002214,3.55,38.126999999999995,4.59,1376786.376,10.34
760,002291,3.63,49.9125,3.99,4140599.7875000006,35.85
761,600539,2.3,20.493,2.3,811312.1676,107.18
762,000931,6.68,55.5108,7.53,2537981.7807,15.4
763,300307,7.93,91.9087,8.02,4935799.573100001,-10.79
764,600835,8.07,159.62460000000002,10.23,61766229.635000005,6.02
765,000788,5.59,55.9,5.96,2138957.0,36.3
766,000961,29.1,433.00800000000004,37.1,160870804.8,-33.13
767,002282,1.88,20.7928,3.38,1140681.7268,24.77
768,300075,2.69,58.803399999999996,3.95,4059445.0642,-19.4
769,300389,0.93,32.6244,3.19,5342627.1704,-42.47
770,300276,2.0,37.3,3.74,1714650.787,-2.68
771,002447,5.8,49.821999999999996,9.52,2843977.7154,9.55
772,600834,4.77,69.68969999999999,4.77,3709508.9505,0.96
773,603778,0.9,42.642,2.0,7478338.381000001,-51.58
774,600035,14.53,73.3765,14.53,4619643.444,18.81
775,002001,10.73,190.6721,10.89,19480400.350099996,8.5
776,002260,2.65,104.94,2.65,3970996.128,-41.67
777,002425,2.05,42.18899999999999,5.09,8525239.274999999,-1.26
778,300271,4.83,254.49269999999999,6.66,13762413.0248,-66.88
779,002551,2.7,61.74900000000001,4.44,7713950.143300001,-15.35
780,600601,21.95,91.312,21.95,4173563.1808,11.78
