,code,outstanding,liquid_assets,totals,totalAssets,growth
1672,002030,6.94,183.216,7.25,9223922.4,-15.98
1673,601799,2.4,98.904,2.76,20799919.5911,-8.93
1674,600959,13.96,150.07000000000002,38.85,21362101.6875,3.81
1675,002326,5.32,92.302,8.19,6930567.499000001,-9.28
1676,000156,9.94,187.66719999999998,14.33,24960379.52,-5.83
1677,600000,205.19,3475.9186000000004,216.18,9425894114.560001,-1.48
1678,000856,2.27,35.866,2.27,2719462.188,-9.75
1679,000005,9.51,72.3711,10.59,1917588.8797,-13.01
1680,600190,17.79,78.4539,20.02,5491064.0925,0.45
1681,600085,13.71,449.00250000000005,13.71,54588617.0,-5.44
1682,600795,196.5,634.695,196.5,82668523.1,3.41
1683,002080,1.83,33.0681,8.07,38070296.1275,8.63
1684,600777,23.77,447.3514,40.51,11765279.525799999,-79.81
1685,300262,2.3,42.55,4.47,7140697.71,-9.51
1686,002158,5.3,63.017,5.3,2832389.3101,-10.09
1687,300169,2.25,27.4275,3.26,2412570.1972,-9.6
1688,000830,14.64,79.64160000000001,14.65,12762225.040000001,8.46
1689,300281,1.42,29.777399999999997,2.43,2403934.7445,-11.73
1690,600896,5.77,73.0482,8.69,6438260.8506,-12.09
1691,300317,1.68,68.124,4.77,34949145.1955,-12.95
1692,002708,2.14,31.950200000000002,4.69,3403953.7046,-16.54
1693,600615,1.88,41.7172,1.88,1413933.9298,-12.3
1694,600170,69.06,337.7034,71.32,77552725.17,3.48
1695,000887,11.14,261.5672,12.34,25632352.900000002,2.17
1696,600647,1.39,64.9964,1.39,2754170.0788,-34.15
1697,000810,4.08,67.0344,10.35,10145094.6983,-11.93
1698,000511,11.55,92.97750000000002,11.55,2806982.9165000003,-24.35
1699,600230,2.94,53.214000000000006,2.94,6520012.046,50.17
1700,603515,0.58,27.758799999999997,5.79,22329211.7434,-24.51
1701,601998,319.05,2108.9205,489.35,3662954449.92,7.11
1702,600183,14.41,176.3784,14.41,11240528.2344,3.19
1703,600612,3.17,128.4167,5.23,52507335.46379999,1.58
1704,000538,10.41,668.0097000000001,10.41,146560558.14000002,23.17
1705,600233,3.3,110.84700000000001,28.21,34303054.902100004,-25.54
1706,000886,9.65,54.61900000000001,9.89,1771303.3958,-1.94
1707,600796,3.01,39.6718,3.01,1343394.565,-8.19
1708,300146,8.6,112.05799999999999,14.7,6928950.8518,-10.97
1709,300295,1.74,56.724000000000004,1.92,4256248.502,-18.65
1710,600522,22.76,253.54640000000003,30.66,22265595.98,1.8
1711,000869,4.53,174.81270000000004,6.85,42528350.68750001,-4.61
1712,600090,3.68,47.140800000000006,14.4,9007546.852500001,-8.9
1713,600403,23.91,148.0029,23.91,9095107.0797,-10.34
1714,000863,9.11,83.72089999999999,13.83,13140358.26,-3.48
1715,002663,10.93,68.2032,17.11,4455151.3344,-3.69
1716,002623,1.59,85.1445,1.6,19840627.8945,-28.76
1717,600444,1.05,24.7905,1.46,2041005.4064999998,-10.25
1718,600195,4.3,90.042,4.3,12264456.022200001,2.24
1719,600874,10.87,98.48219999999999,14.27,9679605.5178,-4.64
1720,600081,3.14,52.814800000000005,3.14,7096980.34,-4.7
1721,002590,3.62,86.1198,4.8,7023514.3251,-18.58
